,Year,bResult,rResult,gamelength
3570,2016,1,0,32
3571,2016,1,0,32
3572,2016,0,1,30
3573,2016,0,1,33
3574,2016,1,0,25
3575,2016,0,1,41
3576,2016,1,0,45
3577,2016,0,1,31
3578,2016,0,1,45
3579,2016,1,0,45
3580,2016,0,1,33
3581,2016,1,0,36
3582,2016,0,1,24
3583,2016,1,0,29
3584,2016,0,1,34
3585,2016,0,1,31
3586,2016,1,0,22
3587,2016,0,1,37
3588,2016,1,0,34
3589,2016,1,0,22
3590,2016,0,1,32
3591,2016,0,1,44
3592,2016,1,0,34
3593,2016,0,1,45
3594,2016,1,0,29
3595,2016,0,1,25
3596,2016,1,0,25
3597,2016,1,0,27
3598,2016,0,1,20
3599,2016,1,0,44
3600,2016,1,0,28
3601,2016,0,1,23
3602,2016,1,0,25
3603,2016,0,1,39
3604,2016,1,0,46
3605,2016,0,1,34
3606,2016,0,1,36
3607,2016,0,1,39
3608,2016,0,1,36
3609,2016,0,1,27
3610,2016,1,0,29
3611,2016,1,0,30
3612,2016,0,1,36
3613,2016,1,0,32
3614,2016,0,1,34
3615,2016,0,1,39
3616,2016,1,0,35
3617,2016,0,1,35
3618,2016,0,1,39
3619,2016,0,1,28
3620,2016,0,1,43
3621,2016,1,0,30
3622,2016,0,1,38
3623,2016,0,1,31
3624,2016,1,0,26
3625,2016,1,0,33
3626,2016,0,1,35
3627,2016,1,0,31
3628,2016,1,0,33
3629,2016,0,1,30
3630,2016,1,0,25
3631,2016,1,0,42
3632,2016,0,1,42
3633,2016,1,0,27
3634,2016,0,1,46
3635,2016,1,0,27
3636,2016,0,1,31
3637,2016,1,0,37
3638,2016,0,1,35
3639,2016,0,1,42
3640,2016,0,1,45
3641,2016,0,1,29
3642,2016,1,0,31
3643,2016,0,1,22
3644,2016,1,0,24
3645,2016,1,0,37
3646,2016,1,0,43
3647,2016,1,0,37
3648,2016,0,1,26
3649,2016,1,0,25
3650,2016,1,0,41
3651,2016,0,1,48
3652,2016,1,0,34
3653,2016,0,1,34
3654,2016,1,0,29
3655,2016,0,1,38
3656,2016,1,0,30
3657,2016,0,1,44
3658,2016,1,0,50
3659,2016,1,0,43
3660,2016,0,1,33
3661,2016,1,0,38
3662,2016,0,1,35
3663,2016,1,0,37
3664,2016,1,0,51
3665,2016,0,1,47
3666,2016,1,0,30
3667,2016,1,0,26
3668,2016,1,0,63
3669,2016,0,1,48
3670,2016,0,1,34
3671,2016,0,1,34
3672,2016,0,1,40
3673,2016,0,1,37
3674,2016,1,0,40
3675,2016,0,1,46
3676,2016,1,0,35
3677,2016,1,0,29
3678,2016,0,1,28
3679,2016,1,0,37
3680,2016,1,0,53
3681,2016,1,0,36
3682,2016,1,0,30
3683,2016,0,1,44
3684,2016,1,0,34
3685,2016,1,0,37
3686,2016,1,0,35
3687,2016,0,1,34
3688,2016,1,0,46
3689,2016,0,1,37
3690,2016,1,0,33
3691,2016,0,1,34
3692,2016,0,1,34
3693,2016,0,1,35
3694,2016,1,0,33
3695,2016,1,0,53
3696,2016,0,1,41
3697,2016,1,0,33
3698,2016,1,0,31
3699,2016,0,1,35
3700,2016,0,1,44
3701,2016,1,0,36
3702,2016,1,0,35
3703,2016,0,1,41
3704,2016,0,1,36
3705,2016,1,0,40
3706,2016,1,0,33
3707,2016,0,1,37
3708,2016,0,1,39
3709,2016,1,0,51
3710,2016,1,0,36
3711,2016,0,1,38
3712,2016,1,0,40
3713,2016,0,1,30
3714,2016,0,1,48
3715,2016,1,0,32
3716,2016,1,0,38
3717,2016,0,1,37
3718,2016,0,1,54
3719,2016,1,0,38
3720,2016,0,1,55
3721,2016,1,0,32
3722,2016,1,0,36
3723,2016,0,1,31
3724,2016,1,0,30
3725,2016,0,1,29
3726,2016,0,1,37
3727,2016,1,0,35
3728,2016,0,1,37
3729,2016,1,0,31
3730,2016,0,1,33
3731,2016,1,0,38
3732,2016,0,1,37
3733,2016,0,1,36
3734,2016,0,1,37
3735,2016,1,0,32
3736,2016,1,0,29
3737,2016,0,1,35
3738,2016,0,1,42
3739,2016,1,0,35
3740,2016,1,0,39
3741,2016,0,1,43
3742,2016,1,0,54
3743,2016,0,1,40
3744,2016,0,1,32
3745,2016,0,1,47
3746,2016,0,1,39
3747,2016,1,0,50
3748,2016,0,1,41
3749,2016,1,0,34
3750,2016,0,1,45
3751,2016,0,1,31
3752,2016,1,0,31
3753,2016,1,0,29
3754,2016,0,1,46
3755,2016,1,0,43
3756,2016,1,0,46
3757,2016,0,1,37
3758,2016,0,1,33
3759,2016,1,0,28
3760,2016,1,0,30
3761,2016,0,1,30
3762,2016,0,1,46
3763,2016,0,1,41
3764,2016,0,1,32
3765,2016,0,1,37
3766,2016,1,0,38
3767,2016,1,0,33
3768,2016,1,0,29
3769,2016,0,1,38
3770,2016,0,1,40
3771,2016,0,1,43
3772,2016,0,1,39
3773,2016,1,0,29
3774,2016,0,1,32
3775,2016,1,0,42
3776,2016,1,0,56
3777,2016,0,1,38
3778,2016,0,1,31
3779,2016,1,0,37
3780,2016,0,1,35
3781,2016,1,0,42
3782,2016,1,0,55
3783,2016,0,1,44
3784,2016,1,0,35
3785,2016,0,1,35
3786,2016,0,1,55
3787,2016,1,0,42
3788,2016,1,0,37
3789,2016,1,0,36
3790,2016,0,1,35
3791,2016,0,1,30
3792,2016,0,1,28
3793,2016,0,1,29
3794,2016,0,1,42
3795,2016,0,1,41
3796,2016,0,1,30
3797,2016,0,1,36
3798,2016,0,1,45
3799,2016,1,0,32
3800,2016,0,1,43
3801,2016,0,1,33
3802,2016,1,0,42
3803,2016,0,1,40
3804,2016,1,0,29
3805,2016,1,0,34
3806,2016,1,0,45
3807,2016,0,1,66
3808,2016,1,0,36
3809,2016,0,1,47
3810,2016,1,0,54
3811,2016,0,1,37
3812,2016,1,0,41
3813,2016,0,1,38
3814,2016,1,0,31
3815,2016,1,0,49
3816,2016,1,0,53
3817,2016,1,0,36
3818,2016,1,0,37
3819,2016,0,1,38
3820,2016,1,0,42
3821,2016,0,1,28
3822,2016,1,0,45
3823,2017,0,1,49
3824,2017,0,1,45
3825,2017,0,1,28
3826,2017,1,0,43
3827,2017,0,1,53
3828,2017,0,1,37
3829,2017,1,0,45
3830,2017,1,0,40
3831,2017,0,1,53
3832,2017,1,0,31
3833,2017,0,1,23
3834,2017,1,0,48
3835,2017,1,0,27
3836,2017,0,1,29
3837,2017,1,0,41
3838,2017,1,0,52
3839,2017,1,0,44
3840,2017,0,1,29
3841,2017,0,1,51
3842,2017,1,0,34
3843,2017,1,0,37
3844,2017,0,1,35
3845,2017,1,0,36
3846,2017,0,1,28
3847,2017,0,1,54
3848,2017,0,1,38
3849,2017,0,1,52
3850,2017,0,1,48
3851,2017,1,0,28
3852,2017,0,1,30
3853,2017,0,1,48
3854,2017,0,1,37
3855,2017,0,1,26
3856,2017,1,0,67
3857,2017,0,1,40
3858,2017,1,0,36
3859,2017,1,0,43
3860,2017,1,0,32
3861,2017,1,0,27
3862,2017,0,1,25
3863,2017,1,0,32
3864,2017,1,0,39
3865,2017,1,0,40
3866,2017,0,1,34
3867,2017,0,1,48
3868,2017,1,0,40
3869,2017,1,0,36
3870,2017,0,1,36
3871,2017,1,0,34
3872,2017,0,1,36
3873,2017,1,0,58
3874,2017,1,0,36
3875,2017,1,0,38
3876,2017,0,1,37
3877,2017,0,1,36
3878,2017,1,0,39
3879,2017,0,1,24
3880,2017,1,0,27
3881,2017,0,1,39
3882,2017,1,0,46
3883,2017,1,0,39
3884,2017,1,0,34
3885,2017,0,1,29
3886,2017,1,0,31
3887,2017,1,0,34
3888,2017,0,1,28
3889,2017,1,0,31
3890,2017,1,0,31
3891,2017,1,0,43
3892,2017,1,0,30
3893,2017,0,1,35
3894,2017,1,0,32
3895,2017,1,0,27
3896,2017,1,0,25
3897,2017,0,1,33
3898,2017,0,1,29
3899,2017,0,1,40
3900,2017,1,0,32
3901,2017,1,0,39
3902,2017,0,1,41
3903,2017,1,0,29
3904,2017,1,0,29
3905,2017,1,0,41
3906,2017,0,1,43
3907,2017,1,0,34
3908,2017,1,0,33
3909,2017,1,0,25
3910,2017,1,0,25
3911,2017,0,1,36
3912,2017,0,1,42
3913,2017,1,0,31
3914,2017,1,0,30
3915,2017,1,0,45
3916,2017,1,0,61
3917,2017,1,0,54
3918,2017,1,0,35
3919,2017,0,1,39
3920,2017,1,0,26
3921,2017,1,0,26
3922,2017,0,1,30
3923,2017,1,0,27
3924,2017,1,0,45
3925,2017,0,1,35
3926,2017,0,1,39
3927,2017,1,0,37
3928,2017,1,0,41
3929,2017,0,1,34
3930,2017,1,0,32
3931,2017,0,1,42
3932,2017,1,0,44
3933,2017,0,1,30
3934,2017,1,0,42
3935,2017,0,1,43
3936,2017,1,0,32
3937,2017,1,0,55
3938,2017,1,0,36
3939,2017,0,1,41
3940,2017,0,1,33
3941,2017,0,1,33
3942,2017,1,0,29
3943,2017,0,1,32
3944,2017,1,0,34
3945,2017,1,0,35
3946,2017,1,0,35
3947,2017,0,1,51
3948,2016,0,1,40
3949,2017,1,0,30
3950,2017,0,1,41
3951,2017,0,1,36
3952,2017,1,0,50
3953,2017,0,1,39
3954,2017,0,1,29
3955,2017,1,0,31
3956,2017,1,0,50
3957,2017,0,1,37
3958,2017,1,0,44
3959,2017,0,1,28
3960,2017,0,1,27
3961,2017,1,0,32
3962,2017,1,0,29
3963,2017,1,0,36
3964,2017,1,0,46
3965,2017,0,1,38
3966,2017,0,1,39
3967,2017,1,0,45
3968,2017,1,0,39
3969,2017,1,0,37
3970,2017,1,0,36
3971,2017,0,1,25
3972,2017,1,0,25
3973,2017,0,1,44
3974,2017,1,0,48
3975,2017,1,0,34
3976,2017,0,1,32
3977,2017,1,0,28
3978,2017,1,0,30
3979,2017,1,0,31
3980,2017,0,1,52
3981,2017,0,1,46
3982,2017,1,0,38
3983,2017,1,0,35
3984,2017,1,0,38
3985,2017,0,1,29
3986,2017,1,0,51
3987,2017,0,1,39
3988,2017,0,1,42
3989,2017,0,1,38
3990,2017,0,1,32
3991,2017,1,0,41
3992,2017,1,0,26
3993,2017,0,1,50
3994,2017,1,0,66
3995,2017,1,0,33
3996,2017,0,1,28
3997,2017,0,1,43
3998,2017,1,0,40
3999,2017,0,1,32
4000,2017,1,0,28
4001,2017,1,0,31
4002,2017,0,1,27
4003,2017,1,0,29
4004,2017,0,1,39
4005,2017,1,0,28
4006,2017,1,0,32
4007,2017,1,0,25
4008,2017,0,1,29
4009,2017,1,0,39
4010,2017,1,0,59
4011,2017,1,0,29
4012,2017,0,1,27
4013,2017,0,1,31
4014,2017,0,1,35
4015,2017,0,1,37
4016,2017,1,0,33
4017,2017,0,1,29
4018,2017,0,1,31
4019,2017,0,1,27
4020,2017,1,0,28
4021,2017,0,1,34
4022,2017,0,1,39
4023,2017,0,1,34
4024,2017,0,1,39
4025,2017,1,0,30
4026,2017,1,0,29
4027,2017,0,1,47
4028,2017,1,0,30
4029,2017,1,0,34
4030,2017,1,0,34
4031,2017,1,0,33
4032,2017,1,0,29
4033,2017,1,0,32
4034,2017,0,1,43
4035,2017,1,0,35
4036,2017,1,0,32
4037,2017,1,0,41
4038,2017,1,0,33
4039,2017,1,0,30
4040,2017,1,0,27
4041,2017,1,0,28
4042,2017,0,1,40
4043,2017,0,1,48
4044,2017,0,1,32
4045,2017,1,0,33
4046,2017,1,0,31
4047,2017,1,0,34
4048,2017,1,0,30
4049,2017,1,0,23
4050,2017,0,1,29
4051,2017,1,0,39
4052,2017,1,0,26
4053,2017,1,0,34
4054,2017,1,0,40
4055,2017,0,1,31
4056,2017,1,0,27
4057,2017,1,0,35
4058,2017,1,0,47
4059,2017,1,0,37
4060,2017,0,1,45
4061,2017,1,0,49
4062,2017,1,0,31
4063,2017,0,1,37
4064,2017,0,1,38
4065,2017,1,0,33
4066,2017,1,0,36
4067,2017,1,0,39
4068,2017,1,0,38
4069,2017,1,0,36
4070,2017,1,0,35
4071,2017,0,1,31
4072,2017,0,1,39
4073,2017,0,1,36
4074,2017,1,0,30
4075,2017,0,1,30
4076,2017,0,1,33
4077,2017,0,1,32
4078,2017,0,1,40
4079,2017,1,0,42
4080,2017,1,0,59
4081,2017,1,0,26
4082,2017,1,0,42
4083,2017,1,0,31
4084,2017,1,0,51
4085,2017,1,0,34
4086,2017,1,0,32
4087,2017,0,1,51
4088,2017,1,0,32
4089,2017,0,1,36
4090,2016,1,0,32
4091,2016,1,0,29
4092,2016,0,1,74
4093,2016,1,0,43
4094,2016,1,0,45
4095,2016,0,1,45
4096,2016,0,1,25
4097,2016,0,1,45
4098,2016,1,0,41
4099,2016,1,0,47
4100,2016,0,1,34
4101,2016,0,1,33
4102,2016,0,1,55
4103,2016,1,0,50
4104,2016,0,1,57
4105,2016,0,1,32
4106,2016,1,0,28
4107,2016,0,1,45
4108,2016,1,0,23
4109,2016,0,1,44
4110,2016,1,0,49
4111,2016,1,0,44
4112,2016,1,0,47
4113,2016,1,0,50
4114,2016,0,1,42
4115,2016,1,0,42
4116,2016,0,1,32
4117,2016,0,1,57
4118,2016,1,0,38
4119,2016,0,1,29
4120,2016,1,0,48
4121,2016,0,1,40
4122,2016,0,1,58
4123,2016,1,0,61
4124,2016,1,0,32
4125,2016,0,1,48
4126,2016,1,0,40
4127,2016,1,0,52
4128,2016,1,0,31
4129,2016,1,0,52
4130,2016,1,0,43
4131,2016,1,0,34
4132,2016,0,1,23
4133,2016,1,0,45
4134,2016,1,0,43
4135,2016,0,1,51
4136,2016,0,1,32
4137,2016,1,0,46
4138,2016,1,0,39
4139,2016,1,0,29
4140,2016,0,1,52
4141,2016,0,1,42
4142,2016,0,1,44
4143,2016,0,1,45
4144,2016,0,1,44
4145,2016,1,0,35
4146,2016,1,0,30
4147,2016,0,1,38
4148,2016,1,0,23
4149,2016,0,1,30
4150,2016,1,0,59
4151,2016,0,1,31
4152,2016,0,1,43
4153,2016,1,0,28
4154,2016,1,0,45
4155,2016,1,0,36
4156,2016,1,0,45
4157,2016,1,0,30
4158,2016,0,1,50
4159,2016,1,0,39
4160,2016,0,1,27
4161,2016,0,1,48
4162,2016,0,1,49
4163,2016,1,0,34
4164,2016,0,1,35
4165,2016,0,1,45
4166,2016,1,0,38
4167,2016,0,1,35
4168,2016,1,0,33
4169,2016,0,1,53
4170,2016,0,1,37
4171,2016,1,0,30
4172,2016,0,1,45
4173,2016,0,1,62
4174,2016,1,0,57
4175,2016,0,1,46
4176,2016,1,0,35
4177,2016,0,1,48
4178,2016,0,1,25
4179,2016,1,0,47
4180,2016,0,1,50
4181,2016,1,0,31
4182,2016,0,1,30
4183,2016,1,0,47
4184,2016,1,0,40
4185,2016,0,1,40
4186,2016,0,1,41
4187,2016,1,0,29
4188,2016,0,1,49
4189,2016,1,0,41
4190,2016,0,1,52
4191,2016,1,0,37
4192,2016,1,0,37
4193,2016,0,1,31
4194,2016,1,0,56
4195,2016,1,0,43
4196,2016,1,0,37
4197,2016,0,1,33
4198,2016,0,1,44
4199,2016,0,1,37
4200,2016,1,0,40
4201,2016,1,0,54
4202,2016,1,0,50
4203,2016,0,1,35
4204,2016,0,1,63
4205,2016,1,0,41
4206,2016,0,1,39
4207,2016,1,0,44
4208,2016,1,0,41
4209,2016,1,0,34
4210,2016,1,0,43
4211,2016,1,0,39
4212,2016,1,0,32
4213,2016,0,1,29
4214,2016,1,0,35
4215,2016,1,0,51
4216,2016,1,0,42
4217,2016,0,1,35
4218,2016,1,0,37
4219,2016,0,1,43
4220,2016,1,0,44
4221,2016,1,0,62
4222,2016,0,1,36
4223,2016,1,0,52
4224,2016,0,1,30
4225,2016,1,0,35
4226,2016,1,0,39
4227,2016,1,0,33
4228,2016,1,0,52
4229,2016,1,0,50
4230,2016,1,0,31
4231,2016,1,0,38
4232,2016,0,1,32
4233,2016,0,1,46
4234,2016,1,0,43
4235,2017,0,1,40
4236,2017,1,0,49
4237,2017,1,0,32
4238,2017,1,0,32
4239,2017,0,1,54
4240,2017,1,0,36
4241,2017,0,1,58
4242,2017,1,0,29
4243,2017,1,0,33
4244,2017,0,1,28
4245,2017,0,1,40
4246,2017,0,1,35
4247,2017,0,1,35
4248,2017,1,0,45
4249,2017,1,0,63
4250,2017,1,0,28
4251,2017,0,1,44
4252,2017,1,0,48
4253,2017,1,0,46
4254,2017,0,1,39
4255,2017,0,1,34
4256,2017,1,0,22
4257,2017,1,0,57
4258,2017,0,1,41
4259,2017,1,0,35
4260,2017,0,1,42
4261,2017,1,0,41
4262,2017,1,0,40
4263,2017,0,1,50
4264,2017,1,0,32
4265,2017,0,1,35
4266,2017,1,0,32
4267,2017,0,1,29
4268,2017,1,0,53
4269,2017,1,0,51
4270,2017,0,1,31
4271,2017,1,0,24
4272,2017,1,0,47
4273,2017,0,1,33
4274,2017,1,0,36
4275,2017,1,0,50
4276,2017,1,0,34
4277,2017,0,1,36
4278,2017,0,1,37
4279,2017,0,1,34
4280,2017,0,1,47
4281,2017,0,1,47
4282,2017,0,1,23
4283,2017,1,0,31
4284,2017,1,0,47
4285,2017,1,0,33
4286,2017,1,0,57
4287,2017,0,1,30
4288,2017,1,0,40
4289,2017,0,1,71
4290,2017,1,0,37
4291,2017,0,1,52
4292,2017,0,1,45
4293,2017,0,1,29
4294,2017,0,1,34
4295,2017,1,0,32
4296,2017,0,1,34
4297,2017,1,0,35
4298,2017,0,1,39
4299,2017,0,1,36
4300,2017,0,1,40
4301,2017,1,0,42
4302,2017,0,1,34
4303,2017,0,1,26
4304,2017,1,0,31
4305,2017,0,1,56
4306,2017,1,0,48
4307,2017,1,0,46
4308,2017,0,1,31
4309,2017,1,0,34
4310,2017,0,1,40
4311,2017,0,1,39
4312,2017,1,0,41
4313,2017,0,1,29
4314,2017,1,0,30
4315,2017,1,0,47
4316,2017,1,0,42
4317,2017,0,1,47
4318,2017,1,0,37
4319,2017,0,1,33
4320,2017,1,0,32
4321,2017,1,0,48
4322,2017,0,1,46
4323,2017,1,0,40
4324,2017,0,1,29
4325,2017,0,1,33
4326,2017,1,0,35
4327,2017,1,0,37
4328,2017,0,1,36
4329,2017,0,1,32
4330,2017,0,1,27
4331,2017,1,0,54
4332,2017,1,0,46
4333,2017,0,1,37
4334,2017,0,1,37
4335,2017,0,1,44
4336,2017,1,0,31
4337,2017,1,0,27
4338,2017,0,1,24
4339,2017,1,0,31
4340,2017,1,0,40
4341,2017,1,0,50
4342,2017,1,0,35
4343,2017,0,1,32
4344,2017,1,0,33
4345,2017,1,0,50
4346,2017,0,1,34
4347,2017,0,1,40
4348,2017,1,0,39
4349,2017,0,1,39
4350,2017,0,1,56
4351,2017,1,0,55
4352,2017,0,1,47
4353,2017,1,0,45
4354,2017,1,0,33
4355,2017,1,0,42
4356,2017,0,1,35
4357,2017,1,0,34
4358,2017,0,1,42
4359,2017,0,1,45
4360,2017,1,0,42
4361,2017,0,1,27
4362,2017,1,0,34
4363,2017,1,0,37
4364,2017,0,1,30
4365,2017,1,0,37
4366,2017,0,1,41
4367,2017,1,0,31
4368,2017,1,0,36
4369,2017,1,0,42
4370,2015,1,0,48
4371,2015,0,1,25
4372,2015,0,1,34
4373,2015,1,0,48
4374,2015,1,0,34
4375,2015,0,1,26
4376,2015,1,0,41
4377,2015,1,0,42
4378,2015,0,1,39
4379,2015,1,0,25
4380,2015,1,0,32
4381,2015,0,1,32
4382,2015,0,1,42
4383,2015,1,0,24
4384,2015,1,0,26
4385,2015,0,1,32
4386,2015,0,1,34
4387,2015,0,1,25
4388,2015,0,1,43
4389,2015,1,0,23
4390,2015,1,0,24
4391,2015,0,1,33
4392,2015,0,1,30
4393,2015,0,1,42
4394,2015,1,0,42
4395,2015,1,0,32
4396,2015,1,0,37
4397,2015,1,0,43
4398,2015,1,0,25
4399,2015,0,1,54
4400,2015,1,0,32
4401,2015,1,0,31
4402,2015,0,1,25
4403,2015,0,1,35
4404,2015,0,1,40
4405,2015,1,0,43
4406,2015,0,1,39
4407,2015,1,0,28
4408,2015,1,0,49
4409,2015,0,1,33
4410,2015,1,0,34
4411,2015,0,1,29
4412,2015,0,1,41
4413,2015,0,1,35
4414,2015,1,0,32
4415,2015,1,0,25
4416,2015,1,0,33
4417,2015,1,0,28
4418,2015,1,0,43
4419,2015,1,0,28
4420,2015,0,1,34
4421,2015,0,1,28
4422,2015,0,1,42
4423,2015,1,0,43
4424,2015,0,1,45
4425,2015,1,0,48
4426,2015,1,0,42
4427,2015,1,0,39
4428,2015,0,1,50
4429,2015,0,1,29
4430,2015,1,0,28
4431,2015,1,0,44
4432,2015,1,0,30
4433,2015,1,0,42
4434,2015,1,0,34
4435,2015,0,1,32
4436,2015,1,0,30
4437,2015,0,1,28
4438,2015,1,0,27
4439,2015,1,0,31
4440,2015,1,0,48
4441,2015,1,0,27
4442,2015,0,1,40
4443,2015,1,0,41
4444,2015,0,1,47
4445,2015,1,0,35
4446,2015,0,1,42
4447,2015,1,0,36
4448,2015,1,0,41
4449,2015,1,0,41
4450,2015,0,1,44
4451,2015,0,1,33
4452,2015,0,1,38
4453,2015,0,1,32
4454,2015,0,1,42
4455,2015,1,0,52
4456,2015,0,1,37
4457,2015,0,1,24
4458,2015,1,0,33
4459,2015,0,1,36
4460,2015,1,0,35
4461,2015,0,1,42
4462,2015,0,1,31
4463,2015,1,0,29
4464,2015,1,0,36
4465,2015,0,1,56
4466,2015,1,0,30
4467,2015,0,1,36
4468,2015,1,0,37
4469,2015,1,0,44
4470,2015,1,0,33
4471,2015,1,0,33
4472,2015,1,0,38
4473,2015,1,0,40
4474,2015,1,0,35
4475,2015,1,0,41
4476,2015,0,1,32
4477,2015,1,0,48
4478,2015,1,0,45
4479,2015,1,0,38
4480,2015,1,0,44
4481,2015,1,0,29
4482,2015,1,0,34
4483,2015,0,1,36
4484,2015,0,1,38
4485,2015,1,0,34
4486,2015,0,1,42
4487,2015,1,0,29
4488,2015,1,0,32
4489,2015,1,0,57
4490,2015,0,1,35
4491,2015,0,1,33
4492,2015,0,1,46
4493,2015,0,1,33
4494,2015,1,0,34
4495,2015,0,1,29
4496,2015,1,0,35
4497,2015,1,0,25
4498,2015,1,0,30
4499,2015,1,0,29
4500,2015,0,1,35
4501,2015,1,0,46
4502,2015,0,1,32
4503,2015,0,1,33
4504,2015,0,1,40
4505,2015,1,0,27
4506,2015,0,1,39
4507,2015,1,0,44
4508,2015,0,1,49
4509,2015,1,0,41
4510,2015,1,0,45
4511,2015,1,0,41
4512,2015,1,0,38
4513,2015,1,0,48
4514,2015,1,0,43
4515,2015,1,0,35
4516,2015,0,1,41
4517,2015,1,0,31
4518,2015,0,1,42
4519,2015,1,0,38
4520,2015,1,0,41
4521,2015,1,0,34
4522,2016,1,0,39
4523,2016,0,1,44
4524,2016,1,0,36
4525,2016,0,1,39
4526,2016,0,1,42
4527,2016,1,0,26
4528,2016,1,0,36
4529,2016,0,1,36
4530,2016,1,0,30
4531,2016,0,1,45
4532,2016,1,0,42
4533,2016,0,1,25
4534,2016,1,0,34
4535,2016,1,0,31
4536,2016,0,1,43
4537,2016,0,1,31
4538,2016,1,0,41
4539,2016,1,0,45
4540,2016,0,1,33
4541,2016,1,0,34
4542,2016,1,0,37
4543,2016,0,1,28
4544,2016,1,0,33
4545,2016,0,1,32
4546,2016,1,0,31
4547,2016,0,1,47
4548,2016,1,0,46
4549,2016,1,0,41
4550,2016,1,0,45
4551,2016,1,0,37
4552,2016,0,1,31
4553,2016,1,0,42
4554,2016,1,0,32
4555,2016,1,0,33
4556,2016,0,1,45
4557,2016,1,0,33
4558,2016,1,0,29
4559,2016,1,0,28
4560,2016,1,0,35
4561,2016,1,0,42
4562,2016,1,0,38
4563,2016,1,0,33
4564,2016,0,1,40
4565,2016,1,0,35
4566,2016,0,1,34
4567,2016,0,1,35
4568,2016,1,0,25
4569,2016,0,1,46
4570,2016,1,0,42
4571,2016,1,0,29
4572,2016,1,0,28
4573,2016,0,1,30
4574,2016,0,1,47
4575,2016,0,1,49
4576,2016,0,1,32
4577,2016,1,0,40
4578,2016,1,0,26
4579,2016,1,0,37
4580,2016,1,0,42
4581,2016,0,1,38
4582,2016,0,1,37
4583,2016,1,0,31
4584,2016,0,1,30
4585,2016,0,1,52
4586,2016,0,1,28
4587,2016,1,0,30
4588,2016,0,1,31
4589,2016,0,1,33
4590,2016,0,1,48
4591,2016,1,0,27
4592,2016,1,0,43
4593,2016,0,1,34
4594,2016,0,1,49
4595,2016,1,0,38
4596,2016,0,1,34
4597,2016,0,1,70
4598,2016,1,0,35
4599,2016,0,1,36
4600,2016,0,1,34
4601,2016,0,1,38
4602,2016,0,1,26
4603,2016,1,0,36
4604,2016,1,0,55
4605,2016,1,0,37
4606,2016,0,1,36
4607,2016,1,0,40
4608,2016,1,0,32
4609,2016,0,1,32
4610,2016,0,1,32
4611,2016,1,0,50
4612,2016,1,0,36
4613,2016,0,1,31
4614,2016,1,0,29
4615,2016,0,1,31
4616,2016,0,1,31
4617,2016,1,0,26
4618,2016,0,1,35
4619,2016,0,1,37
4620,2016,1,0,30
4621,2016,1,0,47
4622,2016,1,0,39
4623,2016,0,1,39
4624,2016,0,1,38
4625,2016,1,0,39
4626,2016,1,0,34
4627,2016,1,0,36
4628,2016,0,1,32
4629,2016,1,0,32
4630,2016,1,0,38
4631,2016,1,0,32
4632,2016,1,0,32
4633,2016,0,1,33
4634,2016,0,1,33
4635,2016,1,0,34
4636,2016,0,1,21
4637,2016,1,0,31
4638,2016,0,1,33
4639,2016,1,0,40
4640,2016,1,0,39
4641,2016,0,1,24
4642,2016,1,0,37
4643,2016,0,1,44
4644,2016,1,0,43
4645,2016,0,1,30
4646,2016,0,1,31
4647,2016,0,1,33
4648,2016,0,1,54
4649,2016,1,0,43
4650,2016,0,1,39
4651,2016,1,0,30
4652,2016,0,1,38
4653,2016,1,0,27
4654,2016,1,0,34
4655,2016,1,0,31
4656,2016,0,1,42
4657,2016,1,0,31
4658,2016,1,0,29
4659,2016,0,1,29
4660,2016,1,0,40
4661,2016,1,0,33
4662,2016,1,0,50
4663,2016,0,1,44
4664,2016,0,1,52
4665,2016,0,1,51
4666,2016,0,1,29
4667,2016,1,0,41
4668,2016,1,0,40
4669,2016,0,1,41
4670,2016,0,1,50
4671,2016,1,0,39
4672,2016,0,1,34
4673,2016,0,1,54
4674,2016,0,1,45
4675,2016,0,1,28
4676,2016,1,0,34
4677,2016,0,1,36
4678,2016,1,0,22
4679,2016,0,1,27
4680,2016,1,0,38
4681,2016,0,1,34
4682,2016,1,0,51
4683,2016,0,1,53
4684,2016,0,1,42
4685,2016,1,0,50
4686,2016,0,1,42
4687,2016,1,0,29
4688,2016,1,0,43
4689,2016,1,0,44
4690,2016,1,0,47
4691,2016,0,1,31
4692,2016,1,0,46
4693,2016,1,0,36
4694,2016,0,1,31
4695,2016,1,0,31
4696,2016,1,0,37
4697,2016,0,1,31
4698,2016,0,1,39
4699,2016,1,0,50
4700,2016,0,1,46
4701,2016,1,0,32
4702,2016,0,1,35
4703,2016,0,1,44
4704,2016,0,1,41
4705,2016,1,0,55
4706,2016,1,0,38
4707,2016,0,1,40
4708,2016,1,0,43
4709,2016,0,1,30
4710,2016,1,0,38
4711,2016,0,1,32
4712,2016,0,1,31
4713,2016,1,0,26
4714,2016,1,0,41
4715,2016,1,0,39
4716,2016,0,1,44
4717,2016,1,0,35
4718,2016,1,0,38
4719,2016,0,1,31
4720,2016,1,0,36
4721,2016,1,0,32
4722,2016,0,1,31
4723,2016,1,0,75
4724,2016,1,0,39
4725,2016,0,1,33
4726,2016,0,1,24
4727,2016,0,1,42
4728,2016,0,1,43
4729,2016,1,0,28
4730,2016,0,1,25
4731,2016,0,1,27
4732,2016,1,0,41
4733,2016,1,0,46
4734,2016,0,1,27
